order_id,customer_id,customer_id,transaction_date,order_date,order_year,order_month,total_amount,quantity,product_id,category,city,state,review_score
2804019a383c2bf8db7dde416cf663d2,fd66171c97600151f735da73fd0aa018,e8b4b9cf7e6a2e6e13371f3439a4a1ba,2018-01-22 18:44:31,2018-01-22,2018,1,204.18,2,36f60d45225e60c7da4558b070ce4b60,Computers Accessories,sao paulo,SP,5.0
0b339dee90210409b715a9f2b6af29a7,fb7df68b487c7340f5a4e9c5d4ae3e73,e6aede5b2818df1b512845c729cf7463,2017-11-29 13:49:23,2017-11-29,2017,11,1166.43,1,f69581741831e1dcd24e28e299ad36ff,Small Appliances,sao paulo,SP,4.0
3fa91d0a7193cb9564de5db19fdbbd47,597b42a7a20556e77af8e237b6245b6c,8ef22961d84439c4f1f9f3d656c5c3d9,2018-03-23 15:16:34,2018-03-23,2018,3,68.88,1,069a004edf898d16c9331bafd6ac7f46,Furniture Decor,sao paulo,SP,4.0
4b939b269e876343e876d466afcb69d1,0f28d0a2069593ae2c5ec29fc3800a72,05eecdc8cf80e10dc84ce98e448fff8b,2017-05-09 13:06:19,2017-05-09,2017,5,49.0,1,d5b703c271f43f9c588a6f512a00f77e,Toys,porto alegre,RS,5.0
dc96a12713fb7cbfd8feac4ab0b8f2a2,c47f0ed7fbd21fc9be2cfca83f0dd490,182ebbe49711dd49de4fbbdf4a999c10,2017-07-30 11:30:00,2017-07-30,2017,7,565.5799999999999,1,1ffe365aa7583189e63f2fa4f060b269,Sports Leisure,sao paulo,SP,5.0
524328eaaeddfd8aa01dc3897ad69935,18abbf4ddb0d8414b4f9de1d7d865fb3,f3cd4edf8e8a2fb21b3291cb195e5e59,2018-02-10 23:58:04,2018-02-10,2018,2,135.92,1,91e2aac5302f657c8fdf3040124d8809,Stationery,panelas,PE,5.0
247d5afd3ec08a69d7ae743a6fcae022,f2ef4ea65c9d748b559c450074db04d4,c660e7ba7fd1e40024cdaa211a4ecbb1,2018-03-23 10:31:07,2018-03-23,2018,3,63.28,1,75d6b6963340c6063f7f4cfcccfe6a30,Perfumery,sao paulo,SP,5.0
7d07b6c1321e0ae86b7d6205e015f0a1,2cdced5335b76d6e563bfa3a40bcf7a4,3894c7d8e29573e308ebc285ecd61d39,2017-04-18 23:33:17,2017-04-18,2017,4,294.14,2,f71973c922ccaab05514a36a8bc741b8,Luggage Accessories,senges,PR,4.0
fcc92ad75bbb8728d4d4488325ffc907,0980d72e94bede8b0f7d8a4cd32511c8,f7094d4271d1de526d9a9f47d1d5ddda,2018-03-24 09:22:32,2018-03-24,2018,3,297.95,3,e5989cd466f0714e1439b95bf6a279da,Furniture Decor,ipatinga,MG,2.0
ac14a1a3d8c2b071a150eb2990b5ecd8,0dbeefcc8215e4d6b6ee3ec0c8a2f222,3856822a82996dad2607aaa95811551b,2018-02-03 22:36:03,2018-02-03,2018,2,148.15,1,399656db7a0d49d36300b81120bffeb1,Bed Bath Table,araguari,MG,3.0
afa17ebff8d7e00d7c9e04860c7ddcea,a40c9c907d645ac0394aa28875d5986d,48770182fa1f6631dc831cb4a99ca859,2017-02-10 21:12:19,2017-02-10,2017,2,79.61,1,7c1bd920dbdf22470b68bde975dd3ccf,Health Beauty,macae,RJ,1.0
100ed138d169a3f969afa5449750db73,668e11820ada44a1b6cbf090995bee1f,7247c7024156fa355889f76ce22b3d2c,2018-05-05 13:56:03,2018-05-05,2018,5,131.27,1,461f43be3bdf8844e65b62d9ac2c7a5a,Watches Gifts,santos,SP,5.0
1cbc5d1981e34d5c950e9418aa02217d,f3875c080718c7e384875c4af4951afa,067c8117bd9b4f406301921f6bcfb04e,2018-01-06 17:12:10,2018-01-06,2018,1,181.76,2,aca2eb7d00ea1a7b8ebd4e68314663af,Furniture Decor,cascavel,PR,1.0
bf9a3a8d9db6be5e4dfcfe2f071ef405,26fdb52d0382ebe750a8866b5bf9e5db,3aa71d539bb760f054b280604391602a,2017-12-02 08:50:34,2017-12-02,2017,12,70.83,1,4b6b3a7072d549354c3743dedbf4170a,Watches Gifts,salvador,BA,4.0
b5195225c11fc325d686d24fe14eedbb,7fc191973597f7e5c232ecee9d7922ff,d5e66000b40d41c9d96c7722c7dcb486,2018-03-02 10:35:38,2018-03-02,2018,3,134.49,1,99b5d7eec773ceced9d287d753ca00e9,Stationery,rio de janeiro,RJ,1.0
8713b68a2b202b96d7de08d7e0b8f1a9,94eba5d03fc4a87e9a98c17ae4585bf7,35473cbe40102cc697f12d9c6da90d9c,2017-08-18 00:12:37,2017-08-18,2017,8,48.69,1,53e4a9df6738c52c11e3856a977404c4,Fashion Shoes,belo horizonte,MG,5.0
86f93f534bde58b65acb4aa52a45c8eb,81c6ab437fe90b28b08c3da8d1d12694,bc3b2714b8a9c929ef86caeae5623ba5,2018-03-12 00:22:03,2018-03-12,2018,3,148.49,1,c9fc5ecd15b368991441c9f12d4cff43,Auto,rio de janeiro,RJ,5.0
369cb139024a5e7dcc497edd71a6f244,25d92c6c06f5fbdfc66aa5d91a5b17a4,77478d54ce0ee01c276292d8579f478b,2017-12-27 09:47:05,2017-12-27,2017,12,63.1,1,d017a2151d543a9885604dc62a3d9dcc,Fashion Bags Accessories,florianopolis,SC,5.0
4338e6bc70fcf731f6d799f56c66b6cb,f8ec0585a994417a4bd53c5156689ddd,27956b37edf38600f8631c7679daf9c2,2018-01-26 17:06:05,2018-01-26,2018,1,198.66,2,b216627ec2c376d682722970832aa2c1,Bed Bath Table,campos dos goytacazes,RJ,1.0
a4d7c8bca45b56444e3c59ddcca7d7c9,fcdb673d0f8d2b84d3862193f17a08f9,3443aa1df045d475ffb79648c36494e7,2017-08-29 12:36:36,2017-08-29,2017,8,73.34,1,389d119b48cf3043d311335e499d9c6b,Garden Tools,sao paulo,SP,5.0
08d70627d548cd883ac394cc5da92d87,05de5898b9da9365b1823e7fd23700c1,59140aa3bcfa73f0763d85370926b4fa,2018-02-14 17:35:53,2018-02-14,2018,2,54.59,1,a9fa0428bc677ac4d0a948fe2982ad1d,Sports Leisure,gravatai,RS,5.0
57fac99131db488c097fd2b5a75255dd,77188a1f345ff96d99ab8fc8bdee03bc,1d8f1ca82cf6c04de2391eb61b9ae364,2017-08-13 21:05:14,2017-08-13,2017,8,116.12,1,622bad99b4296aade0783ebecdd3fa15,Sports Leisure,bambui,MG,5.0
13bad9a229ea7c04888ada5c6c971c28,7b889aa673094a3d02825ce67ee7b54b,c68fc87e71247306abfec35ecd41ab78,2018-05-07 21:52:03,2018-05-07,2018,5,33.56,1,5bd6493a2d5a384987386f2696bae33d,Telephony,londrina,PR,1.0
8da4b52fdefe7256cbe20ebf03ac47b7,550290db9e0772d476e9d9aeea14afa6,3046b0bd43b0ea4bc6d0aec70bc96e9c,2018-02-07 18:35:22,2018-02-07,2018,2,129.56,1,086351823300e0339f6955b27998c186,Bed Bath Table,belo horizonte,MG,2.0
fbee7d34e8344a4c1775259e98e9a2a3,79f895a52c8f46cdff6fd6e8763963cb,b8d4f36004a20507a599935bf54f91a0,2018-06-18 21:38:43,2018-06-18,2018,6,462.07,1,450c25d98ed6923154a934554475bf13,Health Beauty,fortaleza,CE,5.0
4389819b71f1f23563fa9eadadc12a06,0d3740ed03979ba91a9cb4eb6300dd49,21b890a8701db02f2107d0da119edc67,2018-04-04 12:47:34,2018-04-04,2018,4,373.17,1,6cdd53843498f92890544667809f1595,Health Beauty,itu,SP,4.0
38957bce5d0653b7a5b419556e7b9ba3,db91a791665fab255d516b921f1c826f,a32ab6ed820d51b18cfb895038f68220,2018-08-05 21:48:40,2018-08-05,2018,8,168.08,1,cb48e30ec967ad7cf282f8b417e397e2,Baby,juquia,SP,5.0
55b2cadb9946209a0283fd636ddc6676,32f7f86eb8098b2c0bdfc1604b5da9bf,3e0a8e2f767f96b047452d0eb7c7f76e,2017-12-14 17:38:47,2017-12-14,2017,12,226.12,1,72331bc45c5e8665ee12999363bc9186,Toys,lapa,PR,5.0
a8aa2cd070eeac7e4368cae3d8222e2b,2c5519c36277c3f69df911c68cc97e50,2ee0d7587a1a04de482c6211ea2988bc,2017-05-09 17:42:45,2017-05-09,2017,5,229.63,1,0a27be3536127164b11173c57f14a2da,Perfumery,sao paulo,SP,5.0
11210d2ba14b85282d66a4c956724533,51293a462a75bbaa62b024a7da9e068a,6979b81e6b16100f6a5213030d2c8f82,2018-02-05 16:15:05,2018-02-05,2018,2,151.12,1,516ccdc0667fe7e260156d1998ef9546,Office Furniture,tapejara,RS,5.0
fe2d73eb11a3d7eeea4e897f8ce8eb59,bc8bc13c6748cdaa83178cdf94ba57a9,3d18156a1dff6d57e215431e45574371,2018-02-16 14:01:29,2018-02-16,2018,2,80.73,1,c72edc98e7d77f0c4c04ec80730c05f5,Sports Leisure,guarulhos,SP,5.0
b62403f840bd7a9bddb5b25d19c227a6,cfa017a9574dad12aef6224074fca734,d6de9a445b518113b768614e64a73163,2017-11-15 14:30:32,2017-11-15,2017,11,65.71,1,2028bf1b01cafb2d2b1901fca4083222,Perfumery,sao paulo,SP,5.0
84cb0c7a55c176d0a08ced1bfd5d0af5,6c90e1d5132397793019aad82cb7c985,71e44a3c0131f63b658da791bbeeba1c,2018-04-18 18:59:42,2018-04-18,2018,4,122.57,1,d3e1006ba3735c0d44160026b6e0ced3,Auto,sao caetano do sul,SP,4.0
7f94f1618e029449c3041113289cc240,2f07e48012def52891a4e56dfca6b9ff,6f271277858b64b0630d6ca16f16721f,2018-03-06 13:40:40,2018-03-06,2018,3,101.6,1,35afc973633aaeb6b877ff57b2793310,Home Confort,sao paulo,SP,4.0
c9c090d55d074c5b0d0effca2b928d4c,44ceede9e72823df1130be3bb7996635,177216eb4775562e57fb625ad8dfb242,2018-03-02 19:25:57,2018-03-02,2018,3,60.1,1,b14becd90b0c2fe7819c324c6a41168d,Auto,tijucas,SC,1.0
b826c69bf943ea295e515a1078f76086,f41d2058b5f03c36e81d18a58878e876,8ee6a26c817c3600f866d0bbd6ae4065,2018-07-23 02:44:13,2018-07-23,2018,7,76.58,1,bd6e6fce9ada76ea2db0f1912e8e478f,Bed Bath Table,niteroi,RJ,5.0
e340657d4d28d54192270b3b99ba63f4,ad98dd84e944900f8cb73cc24e611d5a,bee8c71dfec2314e63b7ef0e2ce70bdd,2018-01-31 08:45:25,2018-01-31,2018,1,32.99,1,5581bb179770e44255d6bb9b9e1bcca9,Sports Leisure,sao caetano do sul,SP,4.0
9edd9058babbac571631bfc8092e47c3,959e9e378242bd601d7e2dc08828f53c,adb179736cd012663455d999399bd2b5,2017-08-30 12:46:37,2017-08-30,2017,8,133.05,1,c7b3cf9de7be95b3e09e7a63315685eb,Luggage Accessories,taua,CE,5.0
2a142c0426781261c6ea8c07941a55a7,94e4969b72d31602e59dbb8d2c7c1d09,1f7dc38d123a145e63608b9825f615ba,2018-02-24 10:26:08,2018-02-24,2018,2,178.72,2,617186c3d97ea56c9c683a8a3974e8c1,Perfumery,santos,SP,5.0
d62324319b4efb72f855f123f06cb07f,7eb38a9118f8a13aed9f3587e13e33cc,e6d5de7faa32aae4746d4900a9ceb236,2017-05-21 22:53:02,2017-05-21,2017,5,51.69,1,06e73ddcb54620a36bfdb2e073c4dc40,Fashion Bags Accessories,tubarao,SC,5.0
f913d229653fdd809c249ed98ab6b754,e1365d7b227b247b6bc0931771885eaf,66c70ed7726abccfbee61a9a39de15c5,2018-04-30 02:18:32,2018-04-30,2018,4,137.45,1,595fac2a385ac33a80bd5114aec74eb8,Perfumery,porto alegre,RS,5.0
56af0400ccac703cca01cd9846d29c58,89d08063d07129349239d9584c768a9c,6654462d0d3266165aaa7028d4d35005,2018-02-20 17:37:20,2018-02-20,2018,2,178.27,1,54a3b009ede4097eff76990e0fa8553c,Sports Leisure,rio das ostras,RJ,1.0
1a58f35be1cae85f27119089958d5c7a,91d77116484e151dafb5510b82c22eac,01007ebf75cabcd9d81d1aac37b278ca,2018-04-12 16:14:39,2018-04-12,2018,4,75.19,1,41fbde40144efcd09db07250981d7b93,Auto,sao jose dos campos,SP,4.0
096b267153128e0d7f9e593bba803956,df9432f68e31773dc4b20fb916f2f647,81b133c3f4e30a14a6585a2f20ff150f,2017-06-23 08:45:21,2017-06-23,2017,6,85.18,1,6263969289f84cd8bde876597407657d,Market Place,sao paulo,SP,5.0
790512cc033ced5f8fe1f9158eb8f2fe,8752a4fb5c55922535507e67d4f431c6,89a9eed110ce632160e5b1a47ebe4a80,2018-02-28 22:34:44,2018-02-28,2018,2,504.35,1,59f09deeea7c839a9212a19f3416b892,Housewares,rio de janeiro,RJ,1.0
2f92b812fd7c7df5b629833c484cdf1d,18f6ca10777417c932cf49e7fc9387ff,87294fce1514370610fffed59eae5e97,2018-01-18 14:40:57,2018-01-18,2018,1,61.36,2,2c0b8a973e616502de1d80482fb9c5be,Electronics,rio de janeiro,RJ,5.0
2a30390f1b957c7120f80795b9f97316,e1a66c81cd7d20ecf12f40679b70eab2,0c0682ccb539fc2ae62d6437ae5feac9,2018-08-26 17:28:44,2018-08-26,2018,8,130.56,1,f72379337062680ca5a2b7b0275913d8,Furniture Decor,uberaba,MG,4.0
b4e2eb7f4325b44130052476646043c6,cfa96f1103002b25178f822afeb4c104,9c799fbb60c13bcd545925514dcfcbad,2017-06-12 23:00:43,2017-06-12,2017,6,82.73,1,7340a3839a1de1e99d149b8cf052a2ec,Bed Bath Table,sao paulo,SP,5.0
9646b5afa783a0861b20b9b106229076,8ce7e88df97ba2a54e3b4b6f3ccf757b,dd9e24fbf151d2c634c03b2cf3812eac,2018-01-01 22:54:24,2018-01-01,2018,1,117.47,1,c8e98656b0bfc1efbadc25aa3fb9640e,Health Beauty,sao paulo,SP,5.0
82b1c20e33da405ba22cded4ff91d160,05ad208d1e3ae7d49fc33c89026327d2,94f48c018010de09d9c471e5d819ea05,2018-02-12 23:11:00,2018-02-12,2018,2,32.77,1,ba5fb4ab9cd70d201b74b5bad9d4ca00,Telephony,sao paulo,SP,5.0
56ec7cbe6d41f3fdbbe68de8142b3123,f0b133218c83b8eb0298301a5b4c17ed,85eb32c3333fdecda3039791ed23c56d,2017-08-16 22:06:10,2017-08-16,2017,8,117.42,1,e8316a4667e5870c85e906b1f062bde1,Office Furniture,campinas,SP,5.0
593b6eefb72afdf364b30dedb1294414,361075ad44ffadb27e3440aaa0271533,656d81ab7f30a1be5709ff381e3f91f6,2017-11-24 21:53:34,2017-11-24,2017,11,150.05,1,fe01b643060a6446e59f58e3021e66b3,Perfumery,goiania,GO,5.0
85bbb7b7b20d622bb504d5e2be1ce4ca,317fb4e6f110c2dfc11b19630875cccb,2306533ed96be8166f935a6061c2ff01,2017-05-15 16:58:49,2017-05-15,2017,5,68.59,1,7a7be236d8368315680071df4209dd4e,Furniture Decor,salvador,BA,4.0
2d8a0bc4abbb7bbb3a420f2219f02f93,4c80c9c4f15db841f85d24b515c68ba2,7f6611fcb714cdefe7b41d8d7ff793d6,2018-06-22 21:39:34,2018-06-22,2018,6,33.13,1,7c4a8bec217df1de0df2b5aaf8175b65,Audio,campos dos goytacazes,RJ,4.0
af312feacf16e33a9b01189ded132df4,1ab1cdf0251ee60790cac24a399bbe41,a1c7e4cc4341714f3ffac74ae7f909b4,2018-03-10 18:18:24,2018-03-10,2018,3,74.17,1,608e8b2a725333b7f6c8cec028b90698,Bed Bath Table,maringa,PR,5.0
69bfec47c3230907ad9552f2f1e0c690,fba1b16ea69f821d782b597f71ce2fc3,84b73c5705b4ab02fc6556e377ccef05,2018-01-23 18:31:03,2018-01-23,2018,1,41.5,1,5adb6a6b7b1be0e0d89a7b15d1f83251,Home Confort,grao para,SC,4.0
61a85d9f7f064313ebd87019f7a65903,9609746d9d84c1096dce6a95b3a9f7ed,f664050e626abfb5b829ea47ee66a996,2017-05-15 16:28:24,2017-05-15,2017,5,177.9,1,83343727db272f1b63942c26cbdfd92f,Sports Leisure,divinopolis,MG,4.0
aadd5a22c7d1dd16b1fe905a302d70e2,f4d98068179c2289cd5f050f0ac67644,310647380793836bfa5b7b6b3f518423,2017-08-25 08:58:52,2017-08-25,2017,8,118.68,1,ad0bce7600c071e450d162970917de7d,Bed Bath Table,ribeirao preto,SP,5.0
cb2ed75db8803d99a171c1056638ae9b,d32393bafaf1d7caa8147c19838c4090,e90f272d5dd5127cfac1bc553a142b3a,2018-04-07 14:12:15,2018-04-07,2018,4,56.22,1,9c66292a0367d1a85842e4b302acca69,Housewares,carazinho,RS,5.0
652c4ec4ac6a529e56176feba143e388,ed5b3952b9a674f798d9cd2fbd854ed5,90b69fcf7c294886b054fec2fe0e1605,2017-04-24 22:57:16,2017-04-24,2017,4,210.54,1,c638e232871cb1e760eaa7e724bc3eb2,Unknown,sete lagoas,MG,4.0
f6cbd0bea76d160391128a43b629ae9f,7e513111ace41e153422909d22223677,6c272e38c324a5850751500bf116dbe4,2017-02-16 09:42:48,2017-02-16,2017,2,84.11,1,af827351cc8287dd464466e8793046b0,Health Beauty,lagoa santa,MG,5.0
5d78d11ebe819b207a2c7530ca368d0e,5f5338d15473dca8643f97ed503ffe96,34e9218036622d21dadebbfade12537f,2017-04-11 13:23:05,2017-04-11,2017,4,73.03,1,3d92028223ae14160bf1938a522de2b8,Toys,colatina,ES,5.0
eb3b5ecbc980ff057c188ea3b3eaf722,3b9470ed68cc82d8fdaaf97d552e8fd2,11e34afed2f0357f6c4d5220228cd167,2018-07-04 14:54:19,2018-07-04,2018,7,94.77,1,99a4788cb24856965c36a24e339b6058,Bed Bath Table,sao paulo,SP,3.0
36cd1ce42b6013f372ceb0a80b2a1b7c,c65121f92dcf3a7d5a7b612ea1756bdc,ab451b486278ea9f8e30f3eff137ebd4,2018-08-20 22:15:07,2018-08-20,2018,8,329.55,1,58249dbd9270974a6a9d8f0222410165,Furniture Decor,campinas,SP,4.0
4b673ab5e166be0e06ffbac98732264b,4dab6a9558a5b8884eab4e5abfa71a76,f8a9befd1f5909a1abfbee6367aa362f,2018-08-13 16:28:15,2018-08-13,2018,8,84.83,1,765828bfddc553298bd28c90187d5aaa,Health Beauty,petrolina,PE,5.0
a34ee4377977a9fb56e0f98a503f0dda,d8f4f31d3c53ea3bcbaad5249591871b,5bd6c03585f70d7c822c736ccaa053ad,2017-03-11 00:05:55,2017-03-11,2017,3,149.51,1,d938bcfd149a626da38febbe8a669a9e,Health Beauty,anapolis,GO,5.0
0435b65bfd0a1cd1c48a82f5b405ea78,625784c6aad212dc7d249ea10e276617,cb409daad1fb6069e979463ca3de23dc,2017-07-18 13:32:25,2017-07-18,2017,7,154.14,1,6a23c2eb9acc78f8ec403be9c6210dd4,Office Furniture,carmo da mata,MG,1.0
6e546451c98a5df5fccb147e1c68827e,8c7e8c23615d33fffa609b8702645cb6,1a36d4ff0116a6903cfacce00fee523f,2018-04-22 23:01:22,2018-04-22,2018,4,64.06,1,19421075ae0b585f2dc13ff149e2119d,Sports Leisure,palhoca,SC,4.0
1613193aa6cbc8820d6b5c12536722a0,61cc0e28471e6851f580dbdcb60854e3,d35fad2ad0793f125d47ef65036d3de0,2017-03-15 16:00:40,2017-03-15,2017,3,231.99,1,0db608cb372db7e5f00b9f8c572b6ff6,Cool Stuff,rio real,BA,5.0
886554d6a49f10154eb12b81a6c4ef4b,42382073d3ad89dce202e766862bc851,071cabf48b9a52a0138a68d3600c3cf5,2018-03-15 13:11:13,2018-03-15,2018,3,117.46,2,75d3880783e696c130527f026ee302d4,Sports Leisure,itanhaem,SP,3.0
e5f3aa7d16fea584333063fee66666b5,2c945d100d97a528af1ad94613a8018e,aa53cf1e7f6ecf44d9ecd0fbc1efb059,2017-11-30 15:47:28,2017-11-30,2017,11,68.73,1,6addacff5b9a648cf0760f3d943b99b0,Computers Accessories,curitiba,PR,5.0
b64b1539563ff515922bd124fd838863,a22203b8cd7210764aa43f442904a076,a30be234246fed38afe084a19a6cc015,2017-05-06 11:48:53,2017-05-06,2017,5,47.74,1,16ba44d9231d19fc57e0a4188d0ce1cf,Furniture Decor,fortaleza,CE,5.0
f11d42e75fda2da775eb7a258bc5c635,a7ad58f5e42ef88d447efe9d7b02f4df,566f5414c232319e9941d53b560f9f73,2017-12-14 18:33:18,2017-12-14,2017,12,276.68,1,7859f528174ebd0467278f357d67833e,Sports Leisure,sao paulo,SP,3.0
06d6b5a626ba890f56dae296e1384f75,565ab5b150fec651f51db8783d2e645a,da3f63d7531fe712a6b3cf5699530a2f,2018-02-05 19:28:53,2018-02-05,2018,2,165.8,1,8c292ca193d326152e335d77176746f0,Health Beauty,panambi,RS,5.0
23af56e201b15091e86aebe6bde84b2b,2acc2e222c7d4a93c01b88d28b17a1b3,a2fa707edeeca30a8b657bac78e368b7,2018-02-20 22:22:10,2018-02-20,2018,2,147.62,1,fd15dec337d57a332d25ec667eb5e859,Watches Gifts,rio de janeiro,RJ,4.0
66608d7d921ffa9c6409e0a80f383861,34d4006019767b756428bebda87427e2,843091dadcbbc401bff7450c81ae48f5,2017-11-29 13:05:20,2017-11-29,2017,11,128.26,1,9d8a0e115e802d845b4ce1eb794d1260,Sports Leisure,rio de janeiro,RJ,4.0
15dbd4fa73037a8e8a6c619e4cffd46c,0f5cbabecf09e4453086b1db91138cb8,a152c44fe84bce34a61421260f371192,2018-06-01 01:20:55,2018-06-01,2018,6,919.38,1,1b37262ebd1307a6c9aab9aca8584e76,Pet Shop,presidente prudente,SP,5.0
d487835d01a5017cf60bdec36e5e8cff,40357acb43a9f2bac194202545bef741,406f6e67573dcb7b81325409778a1116,2017-05-28 02:08:13,2017-05-28,2017,5,30.96,1,60d0556ba3ec09b00a4656eafb0a2760,Garden Tools,rio de janeiro,RJ,3.0
a212cde404c8177ad20508a28c282082,29461056d55b904562da2d9698e6a923,3ee4fae0862a2163c65481a46fd3469a,2017-11-16 13:20:26,2017-11-16,2017,11,147.05,1,7532d12ded8aa3d108d6326a05466bc6,Books General Interest,marmeleiro,PR,5.0
edcc6b79e8394346ba3ba21b00b4055e,08aea10c40f606e52597486db2b56a81,0c1010da546577eec46de55b3a0a885d,2018-04-29 16:03:47,2018-04-29,2018,4,162.63,1,c6e474e4e7e08a02bd7153cfe6d68dfc,Pet Shop,natal,RN,5.0
dacbba6fa0fb5bbe678d0d3007b0be10,21fa276ecd01f54a1a15fe00a51110af,8687a77031ee88331877a7094106865d,2018-03-16 11:47:36,2018-03-16,2018,3,204.67,1,bc14412610aee0e67600fc300c46226e,Sports Leisure,brasilia,DF,1.0
e3143ad1af7d0f2878a66a1cd565e4a2,b0f994938a75bb0c6a523fee2e7c5746,e4fee005515f62ed99b3f4e09d921d0d,2018-03-07 13:34:46,2018-03-07,2018,3,48.04,1,87cb507e0daa37bbf34956fd59eba832,Watches Gifts,marituba,PA,5.0
bc58b90707a6d6fe11fa9a989c5a7269,48af1e304b92d53867e5bc8892f2b052,0c9c69e1c09db6c3891e0cfccfd05bcb,2017-11-19 20:27:10,2017-11-19,2017,11,28.09,1,017692475c1c954ff597feda05131d73,Perfumery,almirante tamandare,PR,3.0
b7a418412fbab412e2a4da964aa235e4,a005c22f16d0a335ffdedd9173c83c53,c6603d9ddf98baf1c313b9ed2e31b95f,2018-02-23 08:22:36,2018-02-23,2018,2,90.17,1,5b8a5a9417210b1b84b67b9a7aefb935,Computers Accessories,contagem,MG,3.0
972c2e78e9af23a750a48184aadfca4d,9a311a6bd1f11fe0aa7cd6b77ba8e8ad,ed404c92ac3d0b621e1ddc2c3f947de9,2017-07-27 08:44:21,2017-07-27,2017,7,51.09,1,7775d718fa8dfebe8015e6e5ee3dc5be,Unknown,posse,GO,4.0
c6bbe896f3c4d0cc5969d1e46ecab29b,31bfe03c50b9796f8b3b1360ea888364,9a9badb989982a799ee01e6ae061c19a,2018-04-12 20:51:03,2018-04-12,2018,4,71.53,1,01a2ad2b54cd734f78cb817da7752d8b,Perfumery,sao jose dos campos,SP,5.0
31209eb386cfc93a1aeacf7d2da74f86,a7822dc752d3f4130c061c077d15d5e4,175be4309449118e7767d1560a0465fe,2018-02-19 21:53:30,2018-02-19,2018,2,238.81,1,7c197490eb450e4ef0453e2ac0af9f30,Computers Accessories,rio de janeiro,RJ,5.0
44029f83c215c9ede6c231dda3ab2219,3a274a842a177ac78b8c85127962aeba,4a1d554430a67cc48fc8f2d4d3173867,2017-06-01 10:52:29,2017-06-01,2017,6,120.87,1,2b939dc9b176d7fa21594d588815d4a4,Luggage Accessories,birigui,SP,5.0
33ef079ec39c1b46e6e552e038e67c5b,4a5dc0dfa0d6bb6fee6eac33a4b39d7b,b9ac5718b8f3ff34b2929ac08661f82a,2017-01-15 18:57:33,2017-01-15,2017,1,62.65,1,ace5d86cf1ac63cdb76f49e5cd23d2f8,Furniture Decor,sao paulo,SP,5.0
2f7201b5d9baf4deb546eefab3b7125a,215db0d9420c188518c58426fc946c9a,84719028dec21814e9a26fbfc82f3633,2018-02-22 23:29:03,2018-02-22,2018,2,320.45,5,1fcbdcb14ed564faddf72bbcef855036,Construction Tools Lights,porto alegre,RS,5.0
ab042583eff2cb1ffe2110a95da95d4b,6fb4f2354f36e554ac80141e9128f528,3cc6f2e1b9199837fabb35ff4bf24884,2018-01-22 12:02:21,2018-01-22,2018,1,158.22,1,66a0a6e02b7f543e5b021ce361f267d4,Cool Stuff,passo fundo,RS,4.0
eb9236a155ca9a3bb5059cdb8e167724,dd9e6d0e73eaac93397a66b760d9809e,883df49734fcf0ed18d2b8f29383a31e,2018-01-07 15:20:00,2018-01-07,2018,1,157.07,1,72d6074ef5c81ec3102b3f2a052c5f49,Health Beauty,porto alegre,RS,5.0
e14b9bc8bd743ef2c1075fa8c73e52a6,1ac37d50d7aa51410432a743a9c52ca9,1f1089f7fffedd740c72bed29ff77faa,2018-06-15 15:26:23,2018-06-15,2018,6,116.26,1,9361d7d8750b24496371f42a056065b5,Baby,vitoria,ES,4.0
65650a09e390bf885b72172fb90348cf,eca08a2a142685e81a822aff8d3df37b,87ae4c644c15d9c6b6f826dfec33b340,2017-11-14 00:52:49,2017-11-14,2017,11,134.94,1,2fe0cccc00239f01484b97ba65408800,Bed Bath Table,volta redonda,RJ,5.0
a4efaffc506a395c9cea7402b078c1e5,2020559b0ae9910898ef57a8159533ab,aa59e23a1fdb544008529f635be3f8cf,2018-01-17 10:50:09,2018-01-17,2018,1,118.02,1,e4ad97ce352e46bebac92018f6ed976d,Stationery,tiangua,CE,1.0
fcc69f39fe215a8ad61a1d1b1868d88d,4ff41b1c00bade23c1ddcdabf5fe9009,41d425e9074bd07de94859fa74a2f0bf,2018-06-11 20:19:30,2018-06-11,2018,6,415.51,1,079189201e6c6f0b0f70d118fff53fd5,Health Beauty,curitiba,PR,3.0
5f67e17e7b6a4989752e40276de7a0e7,e6c67be032549956a7f9f38854a918f7,10d23a44c8eb20d89a2672331327f324,2017-12-15 22:58:04,2017-12-15,2017,12,412.16,1,079189201e6c6f0b0f70d118fff53fd5,Health Beauty,guaxupe,MG,5.0
632caa865e0a254b21fc0ce5e6d02006,7d03d567ff50c1fb0e43724bf5f92fe7,c0b6dee0c3c0c94972417c338b925637,2018-03-15 18:52:27,2018-03-15,2018,3,98.16,1,16ed6a6e3fce23b741650437fe58d65b,Housewares,cosmopolis,SP,4.0
2f6c001bbacba3575b0852b17b0c3dd1,b2b863015dad63b56e3b9dae12d52f71,adfae35ff9b67586302b5ddb0b7897db,2017-06-04 20:44:34,2017-06-04,2017,6,379.67,1,1567eb3a02b49c99d7d07045e9ce94f5,Auto,sao miguel do oeste,SC,4.0
a4907d55de6b9e1bbeffd51d8ea317bf,6400a543b43290107a7e65480ac3b41b,41e815eba2977f6db0bc60d0a9ea8adb,2018-06-16 11:46:49,2018-06-16,2018,6,79.31,1,82e4ad16521ca131d95e198d507db370,Electronics,natal,RN,5.0
